Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Rating,Adjusted_Average_Complexity,Play_Time_Category,Engagement_Metrics
2011,PremiumGame,12 to under 18,2,5,7.28386,2.2194119304176354,Median_Games,146.16666666666666
2015,PremiumGame,12 to under 18,2,6,7.91667,1.0,Average_Games,9.666666666666666
2006,BaseGame,12 to under 18,2,2,7.94325,2.789719698570322,Very_Long_Games,2056.0
1984,BaseGame,under 5,2,2,6.1875,1.711317698429467,Average_Games,7.5
2005,BaseGame,under 5,2,10,7.0,2.422635396858934,Long_Games,1.8333333333333333
2004,BaseGame,5 to under 12,2,2,5.61393,1.3048707655468696,Very_Short_Games,34.333333333333336
2007,PremiumGame,under 5,3,16,7.52424,1.4979223889006266,Median_Games,48.333333333333336
2008,PremiumGame,under 5,2,4,7.75,3.1339530952884007,Very_Long_Games,14.0
2013,PremiumGame,5 to under 12,2,4,7.30625,1.711317698429467,Median_Games,53.166666666666664
2004,BaseGame,5 to under 12,2,2,5.895,1.0,Very_Short_Games,6.333333333333333
2008,PremiumGame,under 5,2,10,7.0,2.422635396858934,Long_Games,1.8333333333333333
2007,BaseGame,under 5,2,6,6.58,1.0,Median_Games,3.8333333333333335
2012,BaseGame,5 to under 12,2,5,3.95,1.0,Median_Games,9.666666666666666
2012,BaseGame,5 to under 12,2,5,5.62677,1.3556588492147337,Median_Games,47.333333333333336
1986,BaseGame,5 to under 12,1,2,6.95,1.711317698429467,Median_Games,5.833333333333333
2012,BaseGame,12 to under 18,2,4,6.72524,2.117764631312064,Long_Games,93.33333333333333
2006,BaseGame,under 5,2,2,7.875,3.1339530952884007,Average_Games,3.3333333333333335
2009,BaseGame,5 to under 12,2,2,6.1,1.711317698429467,Median_Games,13.5
1981,BaseGame,5 to under 12,2,4,7.0,1.0,Median_Games,4.666666666666667
2011,BaseGame,12 to under 18,2,2,3.25,1.0,Short_Games,3.0
2014,BaseGame,under 5,1,4,8.2466,3.174626382139587,Very_Long_Games,746.0
1991,BaseGame,5 to under 12,2,64,6.22658,1.9145411648707653,Median_Games,66.66666666666667
2008,BaseGame,5 to under 12,2,2,8.0,1.0,Short_Games,1.0
2003,BaseGame,5 to under 12,2,4,5.4439,2.422635396858934,Average_Games,14.0
2011,BaseGame,5 to under 12,2,6,6.37111,1.0592527642791747,Median_Games,52.666666666666664
2015,PremiumGame,12 to under 18,2,2,8.42143,1.3556588492147337,Long_Games,73.5
2014,PremiumGame,under 5,2,2,8.5194,2.745929290795126,Median_Games,356.0
1980,BaseGame,12 to under 18,2,2,6.28125,2.0460638073103743,Long_Games,73.0
2007,BaseGame,5 to under 12,3,4,5.29333,1.237082188886541,Average_Games,16.0
2009,BaseGame,12 to under 18,2,2,5.16038,1.2540115501091624,Median_Games,103.0
2012,PremiumGame,12 to under 18,3,5,6.92616,2.016188463976336,Average_Games,86.33333333333333
2015,BaseGame,12 to under 18,2,4,7.7,2.1855532079723927,Long_Games,99.5
2013,BaseGame,5 to under 12,1,4,6.83663,1.899247834354532,Median_Games,396.5
2005,BaseGame,under 5,4,8,7.33333,1.711317698429467,Long_Games,1.0
2011,BaseGame,under 5,1,1,7.14898,1.5690541587435731,Short_Games,30.333333333333332
2012,PremiumGame,12 to under 18,2,5,8.29924,2.0669765476442,Median_Games,149.0
2008,BaseGame,5 to under 12,2,4,5.18064,1.0,Median_Games,20.333333333333332
2014,PremiumGame,5 to under 12,3,10,6.385,1.711317698429467,Median_Games,38.166666666666664
1994,BaseGame,12 to under 18,2,2,6.66667,2.28037185717304,Long_Games,19.5
2013,BaseGame,12 to under 18,3,8,7.5,1.0,Median_Games,2.0
2002,PremiumGame,12 to under 18,2,2,6.88037,2.1640002817099795,Median_Games,65.66666666666667
2013,BaseGame,5 to under 12,3,5,6.14365,1.3048707655468696,Median_Games,60.333333333333336
1995,BaseGame,5 to under 12,2,4,4.42,1.5927410381012743,Median_Games,20.0
2008,PremiumGame,under 5,2,2,6.98148,2.0669765476442,Very_Long_Games,50.5
2015,BaseGame,5 to under 12,2,6,6.95217,1.0,Median_Games,24.833333333333332
2006,BaseGame,under 5,2,4,5.5,1.711317698429467,Long_Games,4.166666666666667
2013,BaseGame,5 to under 12,1,1,6.56176,1.0,Short_Games,15.166666666666666
2013,BaseGame,12 to under 18,3,7,6.12857,1.711317698429467,Average_Games,6.5
2006,BaseGame,12 to under 18,4,4,5.27963,1.4445735615184168,Median_Games,52.0
2014,BaseGame,12 to under 18,2,5,7.34873,1.948399887316008,Median_Games,46.666666666666664
2004,BaseGame,5 to under 12,1,4,7.0412,1.663872807944221,Average_Games,49.333333333333336
1980,PremiumGame,5 to under 12,1,4,6.66452,1.3556588492147337,Average_Games,55.833333333333336
2012,PremiumGame,12 to under 18,4,6,8.11429,3.1339530952884007,Median_Games,4.666666666666667
1992,BaseGame,under 5,2,4,6.16667,1.4742355095429256,Median_Games,5.0
2001,BaseGame,5 to under 12,2,2,5.0,1.4742355095429256,Median_Games,2.6666666666666665
2008,BaseGame,under 5,2,4,3.25,1.0,Median_Games,6.5
2011,PremiumGame,12 to under 18,2,4,6.42692,1.711317698429467,Median_Games,68.83333333333333
2008,BaseGame,under 5,2,2,2.0,1.3556588492147337,Average_Games,2.1666666666666665
2012,BaseGame,5 to under 12,2,4,7.15893,2.0669765476442,Median_Games,33.833333333333336
2004,BaseGame,under 5,2,6,4.23077,1.711317698429467,Very_Short_Games,5.666666666666667
2006,BaseGame,5 to under 12,2,4,2.0,1.0,Long_Games,0.6666666666666666
2006,BaseGame,5 to under 12,1,99,5.62407,1.0,Very_Short_Games,30.666666666666668
1998,BaseGame,5 to under 12,2,2,6.66879,1.864452426227199,Median_Games,2231.3333333333335
2012,PremiumGame,5 to under 12,3,6,6.98912,1.9145411648707653,Long_Games,306.6666666666667
2004,BaseGame,12 to under 18,2,2,8.11222,3.0628213254454537,Long_Games,41.0
1990,PremiumGame,12 to under 18,2,6,6.71691,1.8891471230368333,Long_Games,85.16666666666667
1986,BaseGame,5 to under 12,1,6,5.47895,1.711317698429467,Average_Games,21.166666666666668
2007,BaseGame,12 to under 18,2,15,5.58252,1.1016472991055708,Median_Games,94.16666666666667
2001,BaseGame,5 to under 12,2,4,5.52438,1.098802028311853,Median_Games,179.33333333333334
2001,BaseGame,5 to under 12,2,6,2.25,1.0,Average_Games,1.5
1987,BaseGame,5 to under 12,2,2,4.72222,1.0,Median_Games,9.833333333333334
2005,BaseGame,under 5,3,6,6.55556,1.0,Median_Games,7.5
2007,BaseGame,under 5,3,7,6.27159,1.1367863934079865,Short_Games,63.833333333333336
2011,BaseGame,5 to under 12,1,2,7.00769,1.4742355095429256,Median_Games,34.0
2011,BaseGame,5 to under 12,2,4,7.17434,2.189387985069371,Median_Games,2975.0
2005,PremiumGame,5 to under 12,2,6,6.86947,1.9623417142052253,Long_Games,344.8333333333333
1982,BaseGame,12 to under 18,1,4,6.16667,1.978061835340517,Long_Games,51.166666666666664
2013,BaseGame,5 to under 12,2,5,6.06061,2.138108317487147,Median_Games,19.166666666666668
2004,BaseGame,5 to under 12,2,6,4.7,1.711317698429467,Average_Games,3.8333333333333335
2009,BaseGame,12 to under 18,4,4,6.52744,1.0,Median_Games,33.166666666666664
2010,BaseGame,5 to under 12,5,34,6.95389,1.4064469328825973,Median_Games,98.66666666666667
1996,BaseGame,12 to under 18,3,5,6.18627,2.138108317487147,Long_Games,33.333333333333336
2006,BaseGame,5 to under 12,3,6,3.66667,1.0,Short_Games,2.3333333333333335
2008,BaseGame,under 5,2,6,5.72,2.1855532079723927,Median_Games,2.5
2014,BaseGame,12 to under 18,2,2,8.56484,2.4480294386928656,Long_Games,257.1666666666667
2009,BaseGame,5 to under 12,2,6,7.0,1.711317698429467,Average_Games,0.6666666666666666
1999,BaseGame,5 to under 12,2,4,3.78361,1.5334882738221003,Median_Games,46.5
1999,BaseGame,5 to under 12,2,6,5.5301,1.6555503908725968,Median_Games,292.5
2011,BaseGame,5 to under 12,2,4,4.0,1.0,Short_Games,6.333333333333333
2013,BaseGame,5 to under 12,2,6,5.125,1.0,Average_Games,5.833333333333333
2010,BaseGame,under 5,2,9,5.46,1.0,Very_Short_Games,2.8333333333333335
2007,PremiumGame,12 to under 18,2,2,6.08259,1.395208113247412,Short_Games,86.0
2014,PremiumGame,5 to under 12,3,5,6.675,1.711317698429467,Average_Games,8.5
1998,BaseGame,under 5,2,6,6.25,1.711317698429467,Median_Games,1.6666666666666667
2017,BaseGame,under 5,2,4,1.0,1.0,Short_Games,1.0
2003,BaseGame,5 to under 12,2,5,6.23723,2.2376927952672725,Average_Games,230.5
2015,BaseGame,5 to under 12,3,10,9.0,1.3556588492147337,Long_Games,2.6666666666666665
2006,BaseGame,5 to under 12,4,4,5.83333,2.0669765476442,Average_Games,1.1666666666666667
1997,BaseGame,12 to under 18,2,4,7.10842,2.454127051200789,Long_Games,1004.3333333333334
2008,BaseGame,5 to under 12,2,4,7.65109,2.691166983590393,Long_Games,9933.666666666666
1998,BaseGame,12 to under 18,3,8,5.8,1.711317698429467,Long_Games,7.666666666666667
2001,PremiumGame,5 to under 12,3,6,5.60469,1.5927410381012743,Long_Games,359.1666666666667
1994,BaseGame,under 5,2,6,7.7,1.711317698429467,Median_Games,3.1666666666666665
2009,PremiumGame,under 5,2,4,7.07705,2.422635396858934,Average_Games,79.0
1990,BaseGame,under 5,2,2,6.575,2.422635396858934,Median_Games,2.8333333333333335
2011,BaseGame,5 to under 12,2,4,6.78867,1.7621057820973307,Average_Games,232.33333333333334
2001,BaseGame,5 to under 12,2,4,6.59594,2.082808648496373,Long_Games,838.5
2005,BaseGame,5 to under 12,2,6,4.84531,1.3048707655468696,Long_Games,46.5
1987,BaseGame,12 to under 18,4,16,5.10938,1.711317698429467,Average_Games,15.666666666666666
2011,PremiumGame,under 5,2,2,7.5,2.778294246073667,Median_Games,48.0
2005,BaseGame,5 to under 12,2,6,7.5,1.711317698429467,Median_Games,2.5
2004,BaseGame,5 to under 12,2,6,5.87174,1.0,Median_Games,23.666666666666668
2003,PremiumGame,12 to under 18,2,2,8.13367,3.540400028170998,Long_Games,116.5
2009,BaseGame,12 to under 18,3,6,5.46538,1.948399887316008,Long_Games,19.0
2010,PremiumGame,12 to under 18,3,6,7.94444,2.778294246073667,Average_Games,23.5
2010,BaseGame,12 to under 18,2,4,4.15789,1.5334882738221003,Average_Games,11.166666666666666
2003,BaseGame,5 to under 12,2,4,5.28716,1.2711120501443762,Median_Games,296.1666666666667
2014,BaseGame,5 to under 12,2,4,6.0,1.711317698429467,Median_Games,13.833333333333334
2015,BaseGame,12 to under 18,3,4,8.0,1.0,Median_Games,0.8333333333333334
2010,BaseGame,5 to under 12,2,10,6.55698,1.711317698429467,Median_Games,32.0
2013,PremiumGame,12 to under 18,2,4,7.38228,2.3209880977533626,Long_Games,399.6666666666667
2003,BaseGame,5 to under 12,2,6,7.79423,1.5690541587435731,Median_Games,20.166666666666668
2010,BaseGame,12 to under 18,2,2,7.0803,1.597050496513839,Short_Games,1877.1666666666667
2002,BaseGame,12 to under 18,2,2,7.58871,2.1855532079723927,Average_Games,21.833333333333332
2006,BaseGame,5 to under 12,2,6,6.13262,2.1827825903232623,Average_Games,493.0
1984,BaseGame,5 to under 12,2,2,5.14857,1.4064469328825973,Median_Games,36.166666666666664
2013,BaseGame,under 5,3,6,6.68571,1.3048707655468696,Median_Games,88.0
1980,BaseGame,under 5,2,4,3.0,1.0,Short_Games,0.5
1981,BaseGame,12 to under 18,2,2,6.48788,2.2194119304176354,Very_Long_Games,34.833333333333336
1993,PremiumGame,5 to under 12,2,5,5.33636,1.460293682653708,Long_Games,109.83333333333333
2014,PremiumGame,12 to under 18,2,5,7.90406,1.8535812381153605,Long_Games,249.83333333333334
2005,PremiumGame,12 to under 18,2,6,7.97193,2.7566406084935555,Long_Games,1776.1666666666667
2008,BaseGame,under 5,2,2,6.41518,1.4742355095429256,Median_Games,52.0
2007,BaseGame,under 5,2,2,5.41286,2.422635396858934,Median_Games,13.333333333333334
2010,BaseGame,12 to under 18,2,4,6.0,2.778294246073667,Median_Games,2.0
2010,BaseGame,5 to under 12,4,10,6.5,1.0,Median_Games,6.666666666666667
2004,BaseGame,12 to under 18,2,6,3.75,1.711317698429467,Long_Games,1.5
2007,BaseGame,5 to under 12,2,4,4.0,1.0,Median_Games,2.1666666666666665
1996,BaseGame,5 to under 12,2,6,5.7619,1.0,Median_Games,14.0
2006,BaseGame,under 5,4,8,5.4,1.0,Median_Games,4.166666666666667
1985,PremiumGame,under 5,2,2,7.552,2.564898936544827,Average_Games,17.166666666666668
2002,BaseGame,5 to under 12,2,4,4.64286,1.0,Short_Games,8.333333333333334
1999,BaseGame,18 to under 21,2,6,6.11241,2.0993415029227407,Long_Games,94.16666666666667
2013,PremiumGame,12 to under 18,2,4,7.31964,2.9916895556025063,Long_Games,115.66666666666667
1982,BaseGame,under 5,2,2,7.345,3.0084055215156,Very_Long_Games,84.83333333333333
2002,PremiumGame,under 5,2,2,5.11364,3.1339530952884007,Median_Games,12.0
2014,BaseGame,5 to under 12,2,2,7.46667,2.422635396858934,Median_Games,9.166666666666666
2010,BaseGame,5 to under 12,2,4,8.0,2.422635396858934,Short_Games,0.5
2008,BaseGame,under 5,2,6,5.67045,1.3556588492147337,Long_Games,16.833333333333332
2013,BaseGame,5 to under 12,1,4,6.19355,1.237082188886541,Median_Games,17.833333333333332
1993,BaseGame,18 to under 21,6,6,6.0,1.0,Very_Long_Games,2.8333333333333335
2011,BaseGame,5 to under 12,1,99,6.75,1.0,Median_Games,14.166666666666666
2000,BaseGame,under 5,2,4,8.0,1.0,Short_Games,1.8333333333333333
2012,BaseGame,5 to under 12,2,6,5.35714,1.3556588492147337,Long_Games,9.0
2014,PremiumGame,5 to under 12,2,4,7.60652,1.9052940347911824,Median_Games,341.1666666666667
2002,BaseGame,under 5,2,2,5.28571,1.711317698429467,Short_Games,3.5
1989,BaseGame,under 5,2,6,3.8,1.3556588492147337,Median_Games,6.166666666666667
1991,BaseGame,12 to under 18,2,5,3.66667,1.711317698429467,Short_Games,7.333333333333333
2008,BaseGame,under 5,1,4,4.83333,1.0,Median_Games,8.666666666666666
2012,BaseGame,12 to under 18,2,2,8.5,2.422635396858934,Average_Games,1.5
2013,BaseGame,5 to under 12,2,7,5.2,1.0,Median_Games,1.1666666666666667
2008,BaseGame,5 to under 12,2,6,6.625,3.1339530952884007,Long_Games,3.3333333333333335
2010,PremiumGame,12 to under 18,1,6,7.81639,2.6995598281569126,Average_Games,1832.5
1983,BaseGame,5 to under 12,2,8,6.5,3.1339530952884007,Median_Games,2.8333333333333335
2003,BaseGame,under 5,2,4,4.0,1.0,Short_Games,0.8333333333333334
2013,BaseGame,12 to under 18,2,2,5.22222,2.1855532079723927,Long_Games,12.0
2015,BaseGame,5 to under 12,3,5,7.83333,1.711317698429467,Median_Games,3.8333333333333335
2010,PremiumGame,under 5,3,6,6.51818,1.0,Median_Games,8.0
2009,BaseGame,12 to under 18,2,8,5.55211,1.4064469328825973,Median_Games,106.33333333333333
1992,BaseGame,5 to under 12,2,4,6.75,1.0,Average_Games,5.0
1994,BaseGame,5 to under 12,2,10,6.88642,1.3246418761884635,Median_Games,3710.5
1990,BaseGame,12 to under 18,2,6,5.82742,1.284527079371787,Average_Games,37.833333333333336
2005,BaseGame,12 to under 18,2,2,5.33333,1.711317698429467,Average_Games,3.6666666666666665
2014,BaseGame,12 to under 18,2,2,10.0,1.711317698429467,Median_Games,0.8333333333333334
2015,BaseGame,5 to under 12,3,4,6.3,3.1339530952884007,Long_Games,10.333333333333334
2012,PremiumGame,5 to under 12,2,5,7.45166,1.9014733431931825,Median_Games,924.8333333333334
2011,BaseGame,5 to under 12,2,4,7.23808,1.978001267694908,Long_Games,914.6666666666666
2007,BaseGame,12 to under 18,2,6,6.6326,2.0232967110359885,Long_Games,3574.5
2007,BaseGame,5 to under 12,2,4,6.69672,1.3087541376153249,Median_Games,454.1666666666667
2010,BaseGame,5 to under 12,2,2,6.51923,1.0,Median_Games,18.166666666666668
2001,BaseGame,12 to under 18,2,2,6.14062,2.2448059722515668,Long_Games,42.5
2004,BaseGame,5 to under 12,3,7,4.71786,1.0,Median_Games,21.5
2000,BaseGame,under 5,2,6,6.75,1.0,Average_Games,1.5
2008,BaseGame,under 5,1,2,7.44444,1.711317698429467,Average_Games,8.833333333333334
2006,BaseGame,5 to under 12,2,4,6.18286,1.6717684343967885,Median_Games,54.666666666666664
1986,BaseGame,12 to under 18,2,2,6.82611,2.351503627015987,Long_Games,136.0
2000,BaseGame,5 to under 12,2,4,5.5832,1.6520649341502922,Average_Games,80.33333333333333
2005,PremiumGame,5 to under 12,3,5,7.19436,2.275463765053877,Average_Games,196.33333333333334
2002,BaseGame,12 to under 18,2,4,6.23116,2.2329269666877947,Average_Games,124.83333333333333
2001,BaseGame,5 to under 12,2,4,6.01714,1.0,Median_Games,38.0
2012,BaseGame,5 to under 12,1,1,7.0,1.711317698429467,Mini_Games,0.8333333333333334
2005,BaseGame,12 to under 18,3,6,6.06392,1.3048707655468696,Average_Games,62.5
1983,BaseGame,under 5,2,4,6.6,1.0,Short_Games,5.5
2010,BaseGame,under 5,2,5,6.59,1.711317698429467,Median_Games,4.833333333333333
2014,BaseGame,5 to under 12,2,10,6.98889,1.0,Median_Games,7.666666666666667
2015,BaseGame,12 to under 18,2,4,7.25,1.711317698429467,Median_Games,98.0
1983,BaseGame,5 to under 12,2,4,5.33957,1.7824494682724137,Median_Games,63.833333333333336
2014,PremiumGame,12 to under 18,2,99,7.7,1.711317698429467,Median_Games,61.5
2012,BaseGame,12 to under 18,2,2,8.1676,3.109629551376857,Median_Games,7902.5
2011,BaseGame,5 to under 12,2,6,6.11667,1.0,Median_Games,39.166666666666664
1991,BaseGame,5 to under 12,1,4,6.40221,1.90183393196704,Median_Games,656.6666666666666
2014,BaseGame,12 to under 18,1,6,5.40656,1.284527079371787,Median_Games,47.0
2003,BaseGame,12 to under 18,2,2,8.0,1.711317698429467,Average_Games,2.8333333333333335
2011,BaseGame,5 to under 12,2,6,6.12411,1.216453975632087,Short_Games,145.0
2010,BaseGame,5 to under 12,2,6,7.25,1.711317698429467,Average_Games,3.3333333333333335
2007,BaseGame,5 to under 12,2,4,7.32514,2.273376998380168,Average_Games,2541.6666666666665
1982,BaseGame,under 5,2,4,5.0,1.0,Short_Games,1.3333333333333333
2014,BaseGame,12 to under 18,2,5,6.5,2.422635396858934,Median_Games,3.0
2005,BaseGame,under 5,2,4,5.7,1.3556588492147337,Median_Games,8.0
2005,BaseGame,5 to under 12,2,5,6.11879,1.3846130009155575,Median_Games,225.33333333333334
2011,BaseGame,12 to under 18,2,4,7.60413,2.735304598915416,Long_Games,4517.666666666667
2014,BaseGame,5 to under 12,2,4,6.3,1.3556588492147337,Median_Games,7.0
1981,BaseGame,12 to under 18,2,2,5.60161,2.6597175857454745,Average_Games,22.0
2014,PremiumGame,12 to under 18,2,5,6.64621,1.3556588492147337,Median_Games,91.5
2006,PremiumGame,12 to under 18,2,6,6.57915,1.8535812381153605,Long_Games,201.0
1980,BaseGame,5 to under 12,2,2,6.50986,1.8344467920276075,Short_Games,225.33333333333334
2008,BaseGame,5 to under 12,3,5,7.02658,2.455623635467286,Long_Games,975.3333333333334
2008,PremiumGame,12 to under 18,2,4,7.30857,2.422635396858934,Average_Games,96.16666666666667
1980,BaseGame,12 to under 18,2,10,3.57143,2.0669765476442,Long_Games,13.0
2010,BaseGame,under 5,3,6,6.61538,1.711317698429467,Median_Games,7.833333333333333
2014,BaseGame,5 to under 12,2,2,6.3533,1.4478456229311922,Median_Games,274.6666666666667
2014,PremiumGame,5 to under 12,2,6,7.68111,2.2933178392844566,Long_Games,169.5
2005,BaseGame,5 to under 12,2,4,6.29183,1.437744911613494,Median_Games,45.666666666666664
2012,PremiumGame,5 to under 12,3,6,7.21429,3.845270793717867,Long_Games,17.333333333333332
2006,BaseGame,under 5,1,5,5.8,1.0,Average_Games,2.8333333333333335
2004,BaseGame,under 5,2,2,2.0,1.0,Very_Short_Games,0.8333333333333334
1984,BaseGame,5 to under 12,2,4,5.58333,1.4742355095429256,Median_Games,3.1666666666666665
2010,BaseGame,5 to under 12,3,6,6.32913,1.0,Short_Games,87.33333333333333
2012,PremiumGame,5 to under 12,2,5,7.24381,1.948399887316008,Long_Games,160.33333333333334
2012,BaseGame,5 to under 12,2,2,6.93949,2.200348616099725,Median_Games,301.0
2003,BaseGame,under 5,2,2,6.27273,2.422635396858934,Long_Games,10.0
2009,PremiumGame,12 to under 18,2,2,8.02778,3.276216634974294,Very_Long_Games,26.833333333333332
2003,BaseGame,5 to under 12,1,12,6.30759,1.0,Median_Games,35.833333333333336
1990,BaseGame,12 to under 18,2,12,6.0,3.1339530952884007,Median_Games,0.5
2013,BaseGame,5 to under 12,3,6,6.60443,1.844689766884992,Average_Games,108.66666666666667
2003,BaseGame,5 to under 12,2,5,5.05729,1.2964060849355588,Median_Games,63.833333333333336
2013,PremiumGame,5 to under 12,1,6,7.65909,1.711317698429467,Median_Games,71.5
2010,BaseGame,12 to under 18,3,6,6.51962,1.7534192548771044,Long_Games,473.8333333333333
2008,BaseGame,12 to under 18,3,4,6.99167,1.711317698429467,Average_Games,7.333333333333333
2011,BaseGame,5 to under 12,1,8,8.22222,2.3040587365307417,Short_Games,18.666666666666668
2010,PremiumGame,12 to under 18,3,6,8.11711,2.850878935136277,Very_Long_Games,1615.1666666666667
2013,PremiumGame,5 to under 12,3,6,7.68547,1.1422635396858931,Median_Games,228.5
2007,PremiumGame,under 5,2,2,7.22857,2.778294246073667,Average_Games,12.5
2011,PremiumGame,12 to under 18,2,6,7.92031,2.9916895556025063,Long_Games,46.5
2013,BaseGame,under 5,2,4,5.83235,1.0,Short_Games,21.833333333333332
2003,BaseGame,5 to under 12,2,4,3.5,1.0,Median_Games,1.5
2011,BaseGame,5 to under 12,4,8,5.96828,1.237082188886541,Short_Games,45.5
2013,BaseGame,5 to under 12,2,5,5.94643,1.0,Short_Games,13.833333333333334
