Game_ID,Game_Name,Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Complexity,Complexity_Raters,Average_Play_Time,Owner_Number,Trader_Number,HighInterest_Number,Interest_Number,Rater_Number,Comment_Number,Average_Rating,Adjusted_Average_Complexity,Play_Time_Category
30908,Cranium Doodle Tales,2007,BaseGame,5 to under 12,4,6,1.0,1,20,33,3,2,4,10,11,5.4,1.0,Median_Games
14083,Blitzkrieg '41,1989,BaseGame,12 to under 18,2,2,2.5833,12,180,287,17,4,9,49,51,6.7898,2.1262293119233746,Very_Long_Games
46797,Celtic Challenge,2010,BaseGame,5 to under 12,1,2,1.0,4,20,53,5,1,5,26,12,3.96538,1.0,Median_Games
37281,Savage Worlds Showdown!,2004,BaseGame,under 5,2,10,2.2857,7,180,52,0,1,7,25,5,8.26,1.9145411648707653,Very_Long_Games
66470,Naginata,2014,BaseGame,12 to under 18,2,2,1.5,2,20,9,0,0,4,6,1,6.83333,1.3556588492147337,Median_Games
7629,Olympos,2011,BaseGame,12 to under 18,3,5,2.9641,195,75,2316,103,174,677,1933,514,7.06691,2.4597253327699136,Long_Games
18622,Wyprawa,2005,BaseGame,5 to under 12,2,5,1.25,8,20,31,2,1,2,40,7,3.8,1.1778294246073666,Median_Games
9200,Smash Up,2012,BaseGame,12 to under 18,2,4,2.033,636,45,16178,472,250,1581,10075,1830,6.9807,1.877970279597155,Median_Games
15525,Quarantine Z,2013,BaseGame,12 to under 18,3,5,2.0,2,45,134,12,0,5,48,17,6.15625,1.711317698429467,Median_Games
14186,Bonbons,2011,BaseGame,5 to under 12,2,6,1.1667,18,10,201,9,0,8,124,36,6.03306,1.118576660328192,Short_Games
47923,Yago Pool,2008,BaseGame,under 5,2,2,1.0,3,20,12,0,3,8,22,8,6.65,1.0,Median_Games
64780,Altaria: Clash of Dimensions,2014,BaseGame,12 to under 18,2,2,2.5,2,45,36,1,2,25,12,3,6.58333,2.0669765476442,Median_Games
17283,Triplica,2010,BaseGame,5 to under 12,1,6,1.0,1,15,63,4,0,8,41,21,5.38049,1.0,Short_Games
15995,Barbarossa 1941,2002,BaseGame,12 to under 18,2,2,3.0,5,120,178,7,1,1,33,17,6.37121,2.422635396858934,Long_Games
46625,Golden Goal,2010,BaseGame,12 to under 18,2,2,2.0,1,100,2,0,0,1,1,0,6.5,1.711317698429467,Long_Games
22390,LEGO Time Cruisers Game,1997,BaseGame,5 to under 12,2,4,1.0,4,30,70,6,1,3,21,12,5.64286,1.0,Median_Games
16061,Space Sheep!,2013,BaseGame,5 to under 12,1,8,2.2,5,20,296,28,15,133,133,45,5.66218,1.8535812381153605,Median_Games
15908,Trffel-Schnffel,2006,BaseGame,5 to under 12,2,4,1.1429,7,15,83,5,8,26,51,30,5.92882,1.1016472991055708,Short_Games
47749,Catan Scenarios: Helpers of Catan,2010,PremiumGame,5 to under 12,3,6,2.0,19,90,856,17,22,65,148,61,7.32425,1.711317698429467,Long_Games
13217,Fiasco,2003,BaseGame,12 to under 18,2,6,1.25,4,15,127,5,10,51,59,25,7.19492,1.1778294246073666,Short_Games
23019,Battle Rider,1994,BaseGame,12 to under 18,2,2,2.6667,6,120,116,7,3,8,25,15,5.92,2.1855532079723927,Long_Games
49210,Museum Jackpot,2010,BaseGame,5 to under 12,3,10,1.0,1,60,2,0,0,1,4,2,6.0,1.0,Average_Games
59152,Quest: Zeit der Helden  Abenteuerband 4: Die Augen der Echse,2013,PremiumGame,5 to under 12,2,5,1.0,1,60,31,2,1,3,3,2,5.66667,1.0,Average_Games
22217,Sky High!,1992,BaseGame,under 5,2,6,1.5,2,30,29,2,0,0,13,7,5.82308,1.3556588492147337,Median_Games
20080,Starship Duel II,1984,BaseGame,12 to under 18,1,2,1.75,4,30,57,1,11,14,22,9,6.10909,1.5334882738221003,Median_Games
22223,Free Choice,1983,BaseGame,under 5,2,4,1.0,1,30,6,1,1,1,5,4,6.2,1.0,Median_Games
51465,Pyramis,2011,BaseGame,5 to under 12,2,4,1.5,2,20,17,1,0,4,11,3,5.27273,1.3556588492147337,Median_Games
16416,MidEvil,2005,BaseGame,12 to under 18,2,6,1.6087,46,60,833,84,14,53,411,181,5.54942,1.4329790830340163,Average_Games
13044,Abalone Quattro,2003,BaseGame,under 5,2,4,2.5714,7,40,152,7,7,24,72,16,6.93194,2.117764631312064,Median_Games
63637,Alien Frontiers: Expansion Pack #4,2015,PremiumGame,12 to under 18,2,4,2.6,5,90,809,8,15,34,53,34,7.21396,2.138108317487147,Long_Games
30170,Smoke on the Water,1996,BaseGame,12 to under 18,2,2,2.0,2,60,15,0,1,1,6,3,7.66667,1.711317698429467,Average_Games
7554,Can't Stop,1980,BaseGame,5 to under 12,2,4,1.1693,768,30,6945,205,265,895,7579,2563,6.85113,1.2192471300795829,Median_Games
46775,Don Q. und die Vermessung von La Mancha,2010,BaseGame,5 to under 12,2,2,2.0,1,20,10,0,3,7,7,5,6.85714,1.711317698429467,Median_Games
65785,Alien Uprising: Scenario Promos,2014,PremiumGame,12 to under 18,1,5,3.0,1,120,92,4,4,7,7,4,7.35714,2.422635396858934,Long_Games
27763,Ice Market,2002,BaseGame,5 to under 12,3,6,2.5,2,10,11,0,0,2,2,4,4.25,2.0669765476442,Short_Games
10401,Aeroplanes: Aviation Ascendant,2012,BaseGame,12 to under 18,3,5,2.9444,72,120,806,48,62,202,563,216,6.71141,2.4038228044228465,Long_Games
57028,Chaostle: Melee Expansion Set,2013,PremiumGame,12 to under 18,2,8,2.0,1,120,63,6,10,21,13,5,7.5,1.711317698429467,Long_Games
19569,Beziehungskisten,1994,BaseGame,5 to under 12,3,8,1.5,2,45,25,3,6,2,9,2,5.5,1.3556588492147337,Median_Games
61985,Myth: Muckers Captain Pack,2014,PremiumGame,5 to under 12,1,5,5.0,1,120,169,3,5,6,9,3,6.83333,3.845270793717867,Long_Games
15069,Fusion,2011,BaseGame,5 to under 12,2,4,1.0,9,10,114,1,1,9,71,16,6.11831,1.0,Short_Games
41472,Operation Veritable,2009,BaseGame,12 to under 18,2,2,2.0,4,50,64,2,3,6,16,8,6.28125,1.711317698429467,Average_Games
29318,Mrderische Dinnerparty: Die Stimme aus dem Jenseits,2005,BaseGame,18 to under 21,6,8,2.0,1,180,22,1,0,3,11,3,6.54545,1.711317698429467,Very_Long_Games
34504,Inside Blitz Football,2005,BaseGame,under 5,1,2,2.3333,3,90,21,0,4,8,12,4,8.16667,1.948399887316008,Long_Games
11583,Wings of Glory: WW1 Duel Pack,2013,BaseGame,12 to under 18,2,2,2.5,12,30,325,9,19,34,100,43,8.011,2.0669765476442,Median_Games
48329,Acuity,2010,BaseGame,5 to under 12,2,20,2.0,1,10,22,1,1,4,10,3,5.95,1.711317698429467,Short_Games
62069,"S, Oscuro Signore! (Seconda edizione)",2005,BaseGame,5 to under 12,4,10,1.25,4,25,60,2,0,2,30,1,6.50333,1.1778294246073666,Median_Games
46204,Squirrel Squabble,2009,BaseGame,5 to under 12,2,2,1.3333,6,10,53,1,0,18,17,22,6.5,1.237082188886541,Short_Games
12008,AttrAction,2012,BaseGame,12 to under 18,2,5,1.1538,13,10,276,4,14,38,185,70,6.50811,1.109400662018452,Short_Games
16928,Brilliant Lances,1993,BaseGame,12 to under 18,2,6,2.8,10,120,185,16,4,8,49,23,5.58163,2.28037185717304,Long_Games
11388,1849,1998,BaseGame,12 to under 18,3,5,4.3,10,180,123,1,60,87,106,59,7.65755,3.3473484048172404,Very_Long_Games
50903,The Lord of the Rings: The Card Game  Khazad-dm,2011,PremiumGame,12 to under 18,1,2,2.9821,56,60,4269,57,91,179,843,213,7.96868,2.409902810057046,Average_Games
51065,Pantheon: Neue Untermieter,2011,PremiumGame,5 to under 12,2,4,1.8333,6,90,326,51,11,20,52,28,7.20577,1.5927410381012743,Long_Games
12148,Seven Sisters,2012,BaseGame,12 to under 18,3,6,2.4118,17,60,184,12,22,71,124,51,7.00431,2.0042383266427213,Average_Games
53061,Map It! U.S. Edition,2012,BaseGame,5 to under 12,2,6,1.25,4,20,42,7,6,8,13,5,5.64231,1.1778294246073666,Median_Games
25335,Are You Phrazy?,2004,BaseGame,5 to under 12,4,12,1.0,3,30,19,4,2,2,21,12,4.61905,1.0,Median_Games
65549,Mage Wars: Leviathan Scale Armor Promo Card,2014,PremiumGame,12 to under 18,2,2,3.0,1,90,56,9,4,5,1,5,8.0,2.422635396858934,Long_Games
26749,Shockforce: Battles in the Remnants of America,1998,BaseGame,12 to under 18,2,4,2.3333,3,120,20,2,2,3,13,8,7.03846,1.948399887316008,Long_Games
17566,Stadens Nyckel,1998,BaseGame,5 to under 12,3,6,2.25,8,120,158,7,3,3,98,28,5.33827,1.8891471230368333,Long_Games
65079,Tricks & Deserts,2014,BaseGame,12 to under 18,2,4,2.0,1,30,39,0,5,12,14,6,6.78571,1.711317698429467,Median_Games
19081,Entrepreneur,1987,BaseGame,5 to under 12,2,6,2.0,1,45,29,2,3,2,22,12,5.25,1.711317698429467,Median_Games
22306,Crossbows and Catapults Dragon,1983,PremiumGame,5 to under 12,1,2,3.0,2,10,49,5,20,8,30,8,7.12333,2.422635396858934,Short_Games
16082,Space Station Assault,2004,BaseGame,5 to under 12,2,2,1.5294,17,30,338,28,5,19,136,75,5.6739,1.3765715895485595,Median_Games
7147,Hansa Teutonica,2009,BaseGame,12 to under 18,2,5,3.1297,555,90,6333,79,592,1862,6717,1648,7.64376,2.7132685400380314,Long_Games
15572,ChiZo RISING,2005,BaseGame,5 to under 12,2,4,2.1667,36,20,325,51,8,21,144,104,5.91042,1.8298943587576588,Median_Games
13942,Dibs,2002,BaseGame,12 to under 18,3,12,1.2857,7,60,48,1,21,28,43,18,7.28954,1.2032234664412989,Average_Games
24072,PoPeln,2004,BaseGame,5 to under 12,2,4,1.6667,3,15,23,1,2,3,10,7,4.7,1.4742355095429256,Short_Games
62567,Yoink!,2014,BaseGame,5 to under 12,2,10,1.0,1,20,36,0,0,4,10,8,5.55,1.0,Median_Games
23708,Tour of London,1984,BaseGame,under 5,2,4,1.0,1,20,7,0,1,1,5,4,4.625,1.0,Median_Games
16164,Das Strrische Muli,1999,BaseGame,5 to under 12,3,5,1.0,3,20,39,1,7,6,36,22,6.0,1.0,Median_Games
66902,Android: Netrunner  Breaker Bay,2015,PremiumGame,12 to under 18,2,2,3.0,2,60,771,2,34,84,72,23,8.6875,2.422635396858934,Average_Games
44455,Bethump'd with Words: Voyager Edition,2001,BaseGame,12 to under 18,2,8,2.0,1,15,18,3,0,0,5,2,5.8,1.711317698429467,Short_Games
30988,Strategy Golf,1990,BaseGame,under 5,2,4,1.0,1,45,7,0,1,1,4,5,4.75,1.0,Median_Games
7605,Rise of Empires,2009,BaseGame,12 to under 18,2,5,3.5459,207,180,2445,125,132,556,1675,494,7.16784,2.885862384674977,Very_Long_Games
50337,Rattus: Africanus,2011,PremiumGame,5 to under 12,2,6,2.1154,26,45,1100,15,84,165,302,105,7.07263,1.7934037608282276,Median_Games
64082,The Resistance: Hidden Agenda,2014,PremiumGame,12 to under 18,5,10,2.0909,11,30,1031,6,21,111,152,60,7.85691,1.7759764772167053,Median_Games
56472,Hockey Bones,2012,BaseGame,under 5,1,2,3.5,2,90,13,0,3,5,8,3,7.5625,2.778294246073667,Long_Games
63686,Dungeons & Dragons: Attack Wing  Black Shadow Dragon Expansion Pack,2014,PremiumGame,12 to under 18,2,99,2.0,2,30,209,3,2,6,25,8,7.588,1.711317698429467,Median_Games
17038,Der grosse Gallier,2001,BaseGame,5 to under 12,2,6,1.75,4,60,87,13,2,3,54,20,5.50648,1.5334882738221003,Average_Games
30063,Runebound: Drakes and Dragonspawn,2006,PremiumGame,12 to under 18,2,6,2.1111,18,120,959,21,67,117,271,97,7.29483,1.7903450947249806,Long_Games
29410,Tour of Switzerland,2001,BaseGame,5 to under 12,2,6,1.0,1,30,20,3,0,0,4,5,5.5,1.0,Median_Games
30586,Retire-E-Z-Z-Z,1993,BaseGame,under 5,2,4,1.0,1,20,2,0,0,0,1,2,4.0,1.0,Median_Games
28475,Tower Siege Expansion: Thaylen's Rogues,2001,PremiumGame,12 to under 18,2,4,3.0,1,60,28,4,1,2,6,2,6.58333,2.422635396858934,Average_Games
13851,Seismic,2006,BaseGame,5 to under 12,2,4,1.6,40,45,364,46,6,32,245,115,5.85188,1.4267906190576802,Median_Games
67689,Alchemists: Publisher,2015,PremiumGame,12 to under 18,2,4,4.0,2,120,291,36,14,32,28,22,7.28571,3.1339530952884007,Long_Games
26316,Bouncin' Bunnies,2003,BaseGame,under 5,2,4,1.0,1,5,4,0,0,0,3,1,5.0,1.0,Very_Short_Games
11842,Warriors & Traders,2011,BaseGame,12 to under 18,2,6,2.9737,38,120,711,83,23,134,272,106,6.40974,2.4039277413902385,Long_Games
18633,Survivor: The Australian Outback Card Game,2000,BaseGame,18 to under 21,4,8,1.0,1,20,89,12,0,3,35,16,3.20857,1.0,Median_Games
14408,Tempte sur l'chiquier,1989,BaseGame,5 to under 12,2,2,1.5,4,120,128,4,2,6,47,12,6.74255,1.3556588492147337,Long_Games
17198,Spirits!,2007,BaseGame,under 5,2,6,1.0,8,20,53,0,1,4,41,17,5.69512,1.0,Median_Games
62666,Zeppelin Attack!: Doomsday Weapons,2014,PremiumGame,12 to under 18,2,4,2.0,4,45,208,5,4,12,41,13,7.44634,1.711317698429467,Median_Games
24540,Intermezzo,1993,BaseGame,5 to under 12,2,2,2.0,1,10,19,0,3,4,6,6,6.41667,1.711317698429467,Short_Games
17995,Monopoly: NASCAR,1997,BaseGame,5 to under 12,2,8,2.0,2,120,96,8,0,2,31,18,4.79613,1.711317698429467,Long_Games
11663,Anima: Beyond Good and Evil,2008,BaseGame,under 5,2,4,2.2963,27,60,722,27,13,63,298,69,6.39205,1.9220811324741176,Average_Games
11512,SuperGang,1985,BaseGame,5 to under 12,3,5,2.8667,15,120,278,6,22,52,158,39,6.98006,2.3278167476582854,Long_Games
58724,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game  Arwen Promos,2013,PremiumGame,12 to under 18,2,5,3.0,2,30,211,12,14,15,50,9,7.556,2.422635396858934,Median_Games
12339,Bears!,2011,BaseGame,5 to under 12,2,4,1.0238,42,20,1044,54,33,116,576,199,5.94908,1.0169293612226211,Median_Games
18463,Warlords,1997,BaseGame,5 to under 12,2,8,2.3333,3,60,98,13,3,10,44,25,4.14773,1.948399887316008,Average_Games
13876,In Security,2014,BaseGame,5 to under 12,3,6,1.1429,7,20,206,10,1,9,71,22,6.46338,1.1016472991055708,Median_Games
22903,Herzlos,2003,BaseGame,5 to under 12,3,5,1.1667,6,30,99,14,0,0,21,8,5.0619,1.118576660328192,Median_Games
10817,On to Richmond!,1998,BaseGame,12 to under 18,2,2,3.2857,28,180,477,7,75,108,151,64,7.87439,2.625858863300232,Very_Long_Games
64156,Mascarade Expansion,2014,PremiumGame,5 to under 12,2,13,1.4,10,30,1381,15,42,142,231,65,7.45174,1.284527079371787,Median_Games
46082,Call of Cthulhu: The Card Game  The Wailer Below Asylum Pack,2010,PremiumGame,12 to under 18,2,2,3.0,2,30,322,10,9,20,39,14,7.62564,2.422635396858934,Median_Games
10218,Bombay,2009,BaseGame,5 to under 12,2,5,2.0305,164,45,1668,150,47,183,1295,470,6.4474,1.7616134939080217,Median_Games
11735,HomeStretch,2012,BaseGame,12 to under 18,2,6,1.64,25,60,247,10,25,54,166,62,6.80392,1.4552433269948586,Average_Games
50066,Nightfall: Blood Country,2011,PremiumGame,12 to under 18,2,5,2.6111,18,45,1353,85,14,83,331,61,7.52205,2.1460039439397143,Median_Games
19921,Bogart,1999,BaseGame,5 to under 12,2,6,1.25,4,20,31,0,1,2,12,11,4.5,1.1778294246073666,Median_Games
71810,Babylon 5 Wars: Variants-4,2017,PremiumGame,under 5,2,3,2.0,1,60,9,0,0,1,2,0,7.5,1.711317698429467,Average_Games
13474,Mutants and Death Ray Guns,2008,BaseGame,under 5,2,6,2.75,4,30,111,1,1,14,41,14,7.39756,2.2448059722515668,Median_Games
10938,Guilford,2002,BaseGame,12 to under 18,1,2,2.6389,36,180,595,10,39,92,223,111,7.07866,2.165778575956053,Very_Long_Games
58405,Star Wars: The Card Game  Escape from Hoth,2013,PremiumGame,5 to under 12,2,2,3.2857,7,60,1099,27,25,53,144,39,7.98194,2.625858863300232,Average_Games
32223,Honeypot,2006,BaseGame,5 to under 12,2,2,1.6667,3,15,35,3,7,12,25,20,6.78,1.4742355095429256,Short_Games
10527,Brawl,1999,BaseGame,5 to under 12,2,7,1.3636,110,15,1549,86,36,69,992,464,6.40312,1.2682386083527009,Short_Games
13849,The Warlock of Firetop Mountain,1986,BaseGame,5 to under 12,2,6,1.7843,51,120,1005,57,40,82,518,212,5.78614,1.557886470878231,Long_Games
26000,Mr. Bucket,1991,BaseGame,under 5,2,4,1.0,3,10,14,0,3,6,15,6,3.6,1.0,Short_Games
39495,Fantasy Rules! Tournament & Campaign Edition (TCE),2008,BaseGame,under 5,2,4,3.0,2,60,15,0,1,2,8,6,6.9375,2.422635396858934,Average_Games
18236,Clue Jr.: The Case of the Missing Cake,2003,BaseGame,5 to under 12,2,6,1.2703,37,30,454,15,1,13,229,114,5.27009,1.1922691738854847,Median_Games
12920,Geisterwldchen,2005,BaseGame,5 to under 12,2,6,1.1364,22,30,249,8,23,58,144,74,6.27819,1.0970237340657794,Median_Games
68249,Building Giza,2015,BaseGame,12 to under 18,2,4,2.0,1,35,1,0,0,0,2,1,6.5,1.711317698429467,Median_Games
14586,Hospital Rush,2014,BaseGame,5 to under 12,3,5,1.7692,13,60,188,14,10,45,138,42,5.94348,1.547145573631946,Average_Games
8163,Divinare,2012,BaseGame,12 to under 18,2,4,1.7253,91,30,1279,47,75,266,1046,255,6.78506,1.5280695823649553,Median_Games
68495,Mission: Red Planet (Second Edition),2015,BaseGame,12 to under 18,2,6,2.5,4,90,99,1,196,1031,26,25,7.92115,2.0669765476442,Long_Games
68866,The Catfather,2013,BaseGame,5 to under 12,2,2,1.0,1,20,11,0,0,0,2,0,4.5,1.0,Median_Games
67179,Football,2003,BaseGame,5 to under 12,2,2,2.3333,6,90,6,0,0,0,3,0,8.33333,1.948399887316008,Long_Games
10278,Magna Grecia,2003,BaseGame,12 to under 18,2,4,2.9565,92,90,1087,104,55,114,768,367,6.61383,2.412514965842665,Long_Games
65279,Myth: Urulok the Young Boss,2014,PremiumGame,12 to under 18,2,5,5.0,1,120,175,2,5,5,6,7,7.08333,3.845270793717867,Long_Games
45845,Mentis,2010,BaseGame,5 to under 12,2,2,2.0,4,20,16,0,1,10,8,5,8.25,1.711317698429467,Median_Games
68091,9292,2015,BaseGame,12 to under 18,2,4,1.0,1,30,4,0,0,0,2,0,4.5,1.0,Median_Games
68182,Abordaje!,2015,BaseGame,5 to under 12,2,2,2.0,1,25,14,0,0,7,5,5,8.5,1.711317698429467,Median_Games
65587,Hollywood: Stretch Goal Cards,2014,PremiumGame,5 to under 12,2,6,2.5,2,30,129,2,1,1,15,7,7.37,2.0669765476442,Median_Games
25321,Panzer Grenadier: Jungle Fighting,2004,PremiumGame,12 to under 18,2,2,2.6,10,30,182,6,8,11,33,19,7.23636,2.138108317487147,Median_Games
44611,Backyardigans: Cad Voc?,2008,BaseGame,under 5,2,4,1.0,2,20,1,0,0,0,2,0,5.5,1.0,Median_Games
21543,One Fish two fish red fish go fish! Card Game,1998,BaseGame,under 5,2,4,1.0,1,20,40,4,1,1,7,8,3.35714,1.0,Median_Games
25948,The Simpsons 2 Trivia Game,2001,BaseGame,5 to under 12,2,5,1.0,2,60,41,2,2,2,16,5,4.5625,1.0,Average_Games
21930,Quisine,1998,BaseGame,5 to under 12,2,6,3.0,1,20,1,0,0,0,1,0,8.0,2.422635396858934,Median_Games
31958,Klondike: Trivia Game on the Yukon,1992,BaseGame,12 to under 18,2,12,1.0,1,90,3,2,0,0,1,0,3.0,1.0,Long_Games
65339,Tampica,2014,BaseGame,12 to under 18,2,5,1.5,2,60,10,0,0,2,4,0,8.0,1.3556588492147337,Average_Games
11289,[redacted],2014,BaseGame,12 to under 18,2,6,2.8929,28,45,811,51,72,280,303,111,6.55422,2.346453271357138,Median_Games
67157,Myth: Rath Captain Pack,2015,PremiumGame,12 to under 18,2,5,4.0,2,120,85,0,4,4,1,1,10.0,3.1339530952884007,Long_Games
18333,Mad Gab Card Game,2000,BaseGame,5 to under 12,2,10,1.0,4,20,188,15,1,3,61,22,4.69016,1.0,Median_Games
10932,Dragon Rampage,2012,BaseGame,12 to under 18,3,5,2.0784,51,120,711,54,48,218,404,151,6.57344,1.7670850059863368,Long_Games
12038,Quinamid,2007,BaseGame,5 to under 12,2,2,2.2,20,10,143,5,28,81,116,60,6.95164,1.8535812381153605,Short_Games
10076,Thunderstone: Starter Set,2013,BaseGame,12 to under 18,2,5,2.28,25,60,1378,35,61,192,492,103,7.18285,1.9104866539897167,Average_Games
30886,Queen's Blade,2005,BaseGame,12 to under 18,2,2,1.0,1,5,92,3,8,23,21,21,6.78571,1.0,Very_Short_Games
26586,Blaze Across the Sands,1997,PremiumGame,12 to under 18,2,2,2.5,2,120,23,2,1,0,5,3,8.0,2.0669765476442,Long_Games
56375,"Goblins, Inc.: Promo cards",2012,PremiumGame,12 to under 18,2,4,1.5,2,60,197,22,5,10,26,15,6.56923,1.3556588492147337,Average_Games
13347,Stratego Legends,1999,BaseGame,5 to under 12,2,8,2.2449,49,60,1391,157,31,47,610,292,5.76863,1.8855194027748432,Average_Games
40105,Godlike,2004,BaseGame,under 5,2,10,2.0,2,60,8,1,0,2,9,4,5.11111,1.711317698429467,Average_Games
36026,Last Night on Earth Special Edition Soundtrack CD,2007,PremiumGame,under 5,2,6,2.25,12,60,469,14,21,46,159,58,5.58648,1.8891471230368333,Average_Games
61302,Mix & Fix cardgame,1995,BaseGame,5 to under 12,1,5,1.0,1,20,1,0,0,0,5,2,3.5,1.0,Median_Games
62003,Castle Assault,2015,BaseGame,12 to under 18,1,2,2.3333,3,60,11,0,6,38,15,12,7.81267,1.948399887316008,Average_Games
31810,Great Battles of World War Two: Volume II  Drop Zone,1997,BaseGame,12 to under 18,2,6,2.0,1,180,22,1,0,0,4,6,8.5,1.711317698429467,Very_Long_Games
16324,Cardmaster: Adventure Design Deck,1993,BaseGame,5 to under 12,1,4,1.3333,3,60,115,10,7,26,35,19,5.95714,1.237082188886541,Average_Games
15280,Village in a Box,2013,BaseGame,12 to under 18,2,4,1.4286,7,15,200,5,3,11,78,16,6.15,1.3048707655468696,Short_Games
46933,Cutthroat Caverns Adventures: B1  Savage Arena  /  B2  Errand of Evil,2010,PremiumGame,12 to under 18,3,6,2.3333,3,180,439,15,36,79,61,24,7.5082,1.948399887316008,Very_Long_Games
58009,The Great Heartland Hauling Co.: Badlands,2013,PremiumGame,5 to under 12,5,5,1.625,8,45,701,12,24,39,96,38,6.97448,1.4445735615184168,Median_Games
17122,Adeptus Titanicus II,2000,BaseGame,under 5,2,2,2.0,1,120,54,0,3,9,33,14,5.44545,1.711317698429467,Long_Games
15121,Best Treehouse Ever,2015,BaseGame,5 to under 12,2,4,1.4286,7,20,104,1,31,169,37,69,6.47297,1.3048707655468696,Median_Games
60255,Star Wars: The Card Game  Heroes and Legends,2014,PremiumGame,5 to under 12,2,2,2.8,5,60,689,10,22,38,76,27,8.23026,2.28037185717304,Average_Games
16521,Med andra ord,2001,BaseGame,5 to under 12,4,8,1.3333,6,20,52,0,0,0,41,7,5.97561,1.237082188886541,Median_Games
18374,Bottle Topps,1993,BaseGame,5 to under 12,1,6,1.0,20,30,411,53,0,6,169,107,5.15799,1.0,Median_Games
19237,Neues aus dem Wichtelwald,1999,PremiumGame,5 to under 12,3,5,1.6667,3,45,99,9,0,0,15,10,5.24667,1.4742355095429256,Median_Games
57005,Cassette Juego: Dracula,1987,BaseGame,5 to under 12,2,2,1.0,1,30,3,0,0,0,2,1,6.0,1.0,Median_Games
29049,More Urban Myth Volume #2,2004,BaseGame,12 to under 18,2,6,1.0,1,45,29,4,1,1,10,6,3.25,1.0,Median_Games
13416,Cherry Picking,2014,BaseGame,5 to under 12,2,6,1.75,8,30,125,2,5,22,73,19,6.64836,1.5334882738221003,Median_Games
35382,Les Trsors des Cits Perdues,1995,BaseGame,5 to under 12,2,6,2.0,1,30,20,3,0,0,5,1,5.2,1.711317698429467,Median_Games
8048,Boomtown,2004,BaseGame,5 to under 12,3,5,1.6788,274,30,2715,180,84,244,2307,893,6.59094,1.5301359250651454,Median_Games
31837,The Battle of Ueno,2006,BaseGame,12 to under 18,2,2,1.0,1,60,13,0,0,2,2,0,5.0,1.0,Average_Games
56279,La bote  nigmes mathmatiques,2009,BaseGame,12 to under 18,2,12,1.0,1,30,3,0,0,0,1,0,1.0,1.0,Median_Games
15388,1000 and One Treasures,2010,BaseGame,5 to under 12,2,4,1.2,5,20,53,1,5,11,30,11,6.51,1.1422635396858931,Median_Games
57136,Travalgo,2011,BaseGame,5 to under 12,2,4,2.0,1,60,3,1,0,1,6,2,4.83333,1.711317698429467,Average_Games
24011,Brothers By My Side,2004,BaseGame,12 to under 18,1,2,2.5,2,45,46,1,2,11,14,18,6.67857,2.0669765476442,Median_Games
13542,The Reef,2000,BaseGame,5 to under 12,2,2,1.5882,68,60,1027,69,40,84,662,275,5.71914,1.4295823649552786,Average_Games
55506,Wild Vikings: The Card Game,2011,BaseGame,5 to under 12,2,5,1.0,1,15,10,1,0,0,5,2,5.7,1.0,Short_Games
47026,Martinique Mini Expansion,2010,PremiumGame,5 to under 12,2,2,2.3333,3,30,176,6,5,14,31,12,6.49032,1.948399887316008,Median_Games
18166,Four Real,1999,BaseGame,5 to under 12,2,2,2.3333,3,60,91,8,1,0,50,20,4.8,1.948399887316008,Average_Games
64305,Yardmaster: Bonus Card Pack #1,2014,PremiumGame,12 to under 18,2,5,1.3333,3,20,457,15,2,9,42,18,6.41905,1.237082188886541,Median_Games
21195,Frog Tennis,2002,BaseGame,5 to under 12,2,2,1.0,2,20,35,2,0,0,21,12,5.38667,1.0,Median_Games
13203,Campaign Trail,1983,BaseGame,12 to under 18,2,6,1.8,15,60,128,10,10,14,92,49,6.53293,1.5690541587435731,Average_Games
52520,Anima Tactics: Faust Orbatos,2008,PremiumGame,12 to under 18,2,2,2.5,2,60,9,1,0,0,2,0,6.5,2.0669765476442,Average_Games
65592,Village Port: Schatzkiste,2014,PremiumGame,12 to under 18,2,5,4.0,1,90,121,10,22,43,22,8,6.75,3.1339530952884007,Long_Games
45429,ASL Annual '90,1990,PremiumGame,12 to under 18,2,2,5.0,3,120,330,9,4,4,51,16,7.89216,3.845270793717867,Long_Games
64228,"Warhammer 40,000: Conquest  The Scourge",2015,PremiumGame,12 to under 18,2,2,3.1667,6,45,568,7,18,29,80,15,8.0275,2.541212057187126,Median_Games
21182,Photo Trivia: MGM Movies Game,1984,BaseGame,12 to under 18,2,10,1.0,1,60,9,0,0,0,6,1,5.0,1.0,Average_Games
25796,Autolino,1999,BaseGame,under 5,2,4,1.0,1,15,3,0,0,0,3,2,2.53333,1.0,Short_Games
12404,Down in Flames: WWII-Guns Blazing,2010,BaseGame,12 to under 18,2,6,2.1538,13,30,334,22,8,31,90,50,6.94251,1.820718360447919,Median_Games
27481,Warfighter 101: Movement to Contact,2005,BaseGame,12 to under 18,2,2,3.0,1,90,11,0,3,5,4,5,5.75,2.422635396858934,Long_Games
13448,Hexemonia,2014,BaseGame,12 to under 18,2,4,2.5714,7,45,118,5,11,64,70,13,6.81,2.117764631312064,Median_Games
45326,Talisman 4th Edition Optional Characters,2008,PremiumGame,5 to under 12,2,6,3.0,2,90,27,1,7,37,14,2,7.04506,2.422635396858934,Long_Games
